[0.0, -0.27098369845655895]
[8.099999999999987, 0.040747300968521846]
[8.199999999999987, -0.064162825450721009]
[8.299999999999986, 0.19896458714075541]
[8.399999999999986, 0.15247419973469567]
[8.499999999999986, 0.23482080968560098]
[8.599999999999985, 0.0053000847644901162]
[8.699999999999985, 0.11361859735720233]
[8.799999999999985, 0.21573384711420046]
[8.899999999999984, 0.04340584218382345]
[8.999999999999984, 0.1320920504173782]
[9.099999999999984, 0.053631000704223775]
[9.199999999999983, -0.11412976675371005]
[9.299999999999983, 0.022001177014467497]
[9.399999999999983, 0.058470909070537709]
[9.499999999999982, -0.0049932414793701406]
[9.599999999999982, -0.011060168868141105]
[9.699999999999982, 0.15363305103367725]
[9.799999999999981, -0.08379512980987848]
[9.89999999999998, -0.1026094214874005]
[9.99999999999998, 0.24600031633457209]
[10.09999999999998, 0.17183383319997464]
[10.19999999999998, 0.05703938687768538]
[10.29999999999998, 0.10141657485619272]
[10.399999999999979, -0.056119034081340766]
[10.499999999999979, 0.22105092954480368]
[10.599999999999978, 0.30387471355999823]
[10.699999999999978, 0.2061903658285002]
[10.799999999999978, 0.12186689189698562]
[10.899999999999977, 0.14627093689898935]
[10.999999999999977, -0.10404094368025282]
[11.099999999999977, -0.12776331144757197]
[11.199999999999976, 0.083352128136830697]
[11.299999999999976, 0.18614905512852892]
[11.399999999999975, -0.051619964332372995]
[11.499999999999975, 0.25343059819271996]
[11.599999999999975, 0.015797914178761169]
[11.699999999999974, -0.014195884147724233]
[11.799999999999974, -0.14814546076488944]
[11.899999999999974, 0.10053039445109735]
[11.999999999999973, -0.12340057714553956]
[12.099999999999973, 0.035021212197104794]
[12.199999999999973, -0.26559844830248031]
[12.299999999999972, -0.22974222575763475]
[12.399999999999972, 0.12568428441126106]
[12.499999999999972, -0.089248547687417051]
[12.599999999999971, -0.19824873751482158]
[12.69999999999997, 0.086215172522543099]
[12.79999999999997, 0.073195137339905805]
[12.89999999999997, 0.16733476345100687]
[12.99999999999997, 0.2962399285314396]
[13.09999999999997, 0.30694226111612144]
[13.199999999999969, 0.19487452373260147]
[13.299999999999969, 0.21409782175093733]
[13.399999999999968, 0.31444071069773699]
[13.499999999999968, 0.32377968881303421]
[13.599999999999968, 0.013752882474684204]
[13.699999999999967, 0.28110669392125764]
[13.799999999999967, 0.22405030937745918]
[13.899999999999967, 0.031817329194046229]
[13.999999999999966, -0.073160964948664309]
[14.099999999999966, -0.087817025494564729]
[14.199999999999966, 0.080966257815407575]
[14.299999999999965, 0.29644443170185042]
[14.399999999999965, 0.37347395922215249]
[14.499999999999964, 0.01170785077060724]
[14.599999999999964, -0.0029482097752931758]
[14.699999999999964, 0.16890262109079457]
[14.799999999999963, 0.16079066199795439]
[14.899999999999963, 0.16079066199795439]
[14.999999999999963, 0.060175102157276263]
[15.099999999999962, -0.090884573050680179]
[15.199999999999962, 0.22261878718459913]
[15.299999999999962, 0.10809701175618833]
[15.399999999999961, 0.12398009132453026]
[15.499999999999961, 0.07708069757765669]
[15.59999999999996, 0.027863601232827665]
[15.69999999999996, 0.16426721589488369]
[15.79999999999996, 0.2952174126794011]
[15.89999999999996, 0.23025357221316553]
[15.99999999999996, 0.11539095816740082]
[16.09999999999996, 0.25070388925395065]
[16.19999999999996, 0.098485362747012639]
[16.29999999999996, 0.38022256384560804]
[16.399999999999963, -0.012219020167114951]
[16.499999999999964, 0.23120792034172857]
[16.599999999999966, 0.2072128816805387]
[16.699999999999967, 0.098894369087834236]
[16.79999999999997, 0.059697928092986983]
[16.89999999999997, 0.29099101382430409]
[16.99999999999997, 0.17742358652445633]
[17.099999999999973, 0.11314142329291306]
[17.199999999999974, 0.12997885098983356]
[17.299999999999976, -0.022376010964039843]
[17.399999999999977, 0.27231305759371743]
[17.49999999999998, 0.14361239568368772]
[17.59999999999998, 0.16051799110407591]
[17.69999999999998, 0.085260824393972298]
[17.799999999999983, -0.11685647569248708]
[17.899999999999984, 0.27279023165799893]
[17.999999999999986, -0.02033097925996288]
[18.099999999999987, 0.081920605943978375]
[18.19999999999999, 0.16467622223569753]
[18.29999999999999, -0.023466694539553759]
[18.39999999999999, 0.27919799766411607]
[18.499999999999993, 0.11470928093270849]
[18.599999999999994, 0.10905135988475913]
[18.699999999999996, 0.29105918154777177]
[18.799999999999997, -0.13212604574960438]
[18.9, -0.12251439674043645]
[19.0, 0.24620481950497514]
[19.1, 0.011094341259382601]
[19.200000000000003, 0.015525243284882691]
[19.300000000000004, 0.12350291726024874]
[19.400000000000006, 0.12268490457861331]
[19.500000000000007, 0.32030313491609719]
[19.60000000000001, 0.36747519955684921]
[19.70000000000001, 0.14647544006940014]
[19.80000000000001, -0.14991782157508793]
[19.900000000000013, 0.14061301585103997]
[20.000000000000014, 0.27013169044269736]
[20.100000000000016, -0.092656933860886415]
[20.200000000000017, -0.12565011202001958]
[20.30000000000002, 0.21709720158358511]
[20.40000000000002, 0.070468428401136513]
[20.50000000000002, 0.089350887802133974]
[20.600000000000023, 0.11995819563984401]
[20.700000000000024, 0.15049733575408639]
[20.800000000000026, 0.25043121836007221]
[20.900000000000027, -0.016104580404865836]
[21.00000000000003, 0.1070063281806744]
[21.10000000000003, 0.13345540488676283]
[21.20000000000003, 0.010889838088971805]
[21.300000000000033, 0.091464087229678623]
[21.400000000000034, 0.10952853394904065]
[21.500000000000036, 0.2889459821202271]
[21.70000000000004, 0.3301192870956759]
[21.80000000000004, 0.14545292421736164]
[21.90000000000004, 0.26583712386413261]
[22.000000000000043, 0.33714056261301767]
[22.100000000000044, 0.056562212813403859]
[22.200000000000045, -0.12585461519043037]
[22.300000000000047, 0.32500670783548347]
[22.40000000000005, 0.44457289480062673]
[22.50000000000005, 0.079671071069490604]
[22.60000000000005, 0.28874147894981633]
[22.700000000000053, 0.012866702069581086]
[22.800000000000054, 0.34238947732015318]
[22.900000000000055, -0.018558618449764391]
[23.000000000000057, 0.23141242351213936]
[23.10000000000006, 0.4725216614230352]
[23.20000000000006, -0.01501389682935967]
[23.30000000000006, 0.33850391708240229]
[23.400000000000063, 0.21961940735195135]
[23.500000000000064, 0.31314552395182005]
[23.600000000000065, 0.30285219770795979]
[23.700000000000067, 0.021387667503242856]
[23.800000000000068, 0.03870226926444488]
[23.90000000000007, 0.10625648322251441]
[24.00000000000007, 0.015797914178761169]
[24.100000000000072, 0.42507692588840468]
[24.200000000000074, 0.16713026028059608]
[24.300000000000075, 0.077012529854189007]
[24.400000000000077, 0.20203213469687084]
[24.500000000000078, 0.33870842025280534]
[24.60000000000008, 0.032771677322617029]
[24.70000000000008, 0.2339346292805056]
[24.800000000000082, 0.36699802549256771]
[24.900000000000084, 0.046473389739946643]
[25.000000000000085, 0.24545497454681514]
[25.100000000000087, 0.092418435358249423]
[25.200000000000088, 0.39446961805069458]
[25.30000000000009, 0.19017095081321517]
[25.40000000000009, 0.25329426274578459]
[25.500000000000092, 0.35152395226503957]
[25.600000000000094, 0.21852872377644519]
[25.700000000000095, 0.015866081902228851]
[25.800000000000097, 0.18928477040811978]
[25.900000000000098, 0.20223663786728166]
[26.0000000000001, 0.41451092875066592]
[26.1000000000001, 0.4509806608067361]
[26.200000000000102, 0.14763429136837397]
[26.300000000000104, 0.37776852580071724]
[26.400000000000105, -0.032873840378310898]
[26.600000000000108, 0.052744820299120657]
[26.70000000000011, 0.1274566452214673]
[26.80000000000011, 0.36822504451501697]
[26.900000000000112, 0.28356073196614845]
[27.000000000000114, 0.65861954649420951]
[27.100000000000115, 0.25636181030190003]
[27.200000000000117, 0.2054405208703402]
[27.300000000000118, 0.23270761025805634]
[27.40000000000012, 0.056630380536871541]
[27.50000000000012, 0.069241409378687238]
[27.600000000000122, -0.072002113649690461]
[27.700000000000124, 0.19337483381627371]
[27.800000000000125, 0.029090620255276943]
[27.900000000000126, 0.18553554561730426]
[28.000000000000128, 0.15240603201122799]
[28.10000000000013, -0.020194643813027515]
[28.20000000000013, 0.31280468533447386]
[28.300000000000132, -0.095997152310880338]
[28.400000000000134, 0.043746680801169606]
[28.500000000000135, 0.066719203610328751]
[28.600000000000136, 0.12186689189698562]
[28.700000000000138, 0.26065637688046478]
[28.80000000000014, 0.22766319872133159]
[28.90000000000014, 0.040610965521586481]
[29.000000000000142, -0.083317955745589201]
[29.100000000000144, 0.027386427168546137]
[29.200000000000145, 0.11170990110006072]
[29.300000000000146, -0.0048569060324347765]
[29.400000000000148, -0.19095479110360911]
[29.50000000000015, -0.087817025494564729]
[29.60000000000015, 0.029840465213436945]
[29.700000000000152, -0.16471021756793147]
[29.800000000000153, 0.1630401968724344]
[29.900000000000155, 0.15288320607550951]
[30.000000000000156, -0.19906675019644926]
[30.100000000000158, 0.3684977154088877]
[30.20000000000016, -0.0067656022895763775]
[30.30000000000016, 0.17265184588161009]
[30.400000000000162, 0.29828496023551659]
[30.500000000000163, 0.28853697577940551]
[30.600000000000165, 0.017502107265491975]
[30.700000000000166, 0.071286441082764204]
[30.800000000000168, 0.17367436173364856]
[30.90000000000017, 0.047291402421574334]
[31.00000000000017, -0.017195263980371998]
[31.100000000000172, -0.17193599625567627]
[31.300000000000175, 0.087987533332741591]
[31.400000000000176, 0.25131739876517528]
[31.500000000000178, -0.13042185266287357]
[31.60000000000018, -0.1238095834863534]
[31.70000000000018, 0.24436429097130899]
[31.800000000000182, 0.07708069757765669]
[31.900000000000183, 0.10946036622557297]
[32.000000000000185, -0.028579273799746171]
[32.100000000000186, -0.25414627075963847]
[32.20000000000019, 0.17830976692955947]
[32.30000000000019, -0.27296056243716826]
[32.40000000000019, 0.080216412857247565]
[32.50000000000019, 0.11723148670107474]
[32.60000000000019, 0.012116857111421082]
[32.700000000000195, -0.0059475896079409412]
[32.800000000000196, 0.26760948467433887]
[32.9000000000002, -0.092316095243540244]
[33.0000000000002, -0.18836441761177516]
[33.1000000000002, -0.064571831791534862]
[33.2000000000002, -0.13901098582000304]
[33.3000000000002, 0.0029823821665346728]
[33.400000000000205, -0.044803191985442026]
[33.500000000000206, -0.071456771861933499]
[33.60000000000021, -0.17704857551586869]
[33.70000000000021, -0.053187821972160682]
[33.80000000000021, 0.021592170673653655]
[33.90000000000021, -0.1873419017597367]
[34.00000000000021, -0.096883332715983456]
[34.100000000000215, 0.098894369087834236]
[34.200000000000216, -0.12312790625166109]
[34.30000000000022, -0.058436736679296213]
[34.40000000000022, 0.18410402342445195]
[34.50000000000022, 0.18049113408057954]
[34.60000000000022, -0.089793889475174013]
[34.70000000000022, -0.018967624790578234]
[34.800000000000225, -0.13280772298429672]
[34.900000000000226, 0.054789852003197623]
[35.00000000000023, -0.022035172346693683]
[35.10000000000023, -0.09667882954557265]
[35.20000000000023, 0.027454594892013819]
[35.30000000000023, 0.19671505226626765]
[35.40000000000023, -0.030828808674233932]
[35.500000000000234, 0.27306290255187743]
[35.600000000000236, 0.0080949614267348344]
[35.70000000000024, -0.15632558758120504]
[35.80000000000024, 0.18103647586832874]
[35.90000000000024, 0.16597140898161447]
[36.00000000000024, 0.0092538127257086825]
[36.10000000000024, 0.23134425578867168]
[36.200000000000244, 0.056630380536871541]
[36.300000000000246, -0.049438597181352913]
[36.40000000000025, -0.067434876177247249]
[36.50000000000025, 0.14470307925920164]
[36.60000000000025, 0.19903275486422309]
[36.70000000000025, 0.054585348832794575]
[36.80000000000025, -0.0094241435048779826]
[36.900000000000254, 0.0890782169082555]
[37.000000000000256, -0.13151253623837975]
[37.10000000000026, -0.022035172346693683]
[37.20000000000026, -0.00015333311304845722]
[37.30000000000026, 0.063787991501148666]
[37.40000000000026, 0.26072454460394018]
[37.50000000000026, -0.042485489387486586]
[37.600000000000264, 0.08082992236847221]
[37.700000000000266, 0.18410402342445195]
[37.80000000000027, 0.21205279004686037]
[37.90000000000027, 0.2236413030366376]
[38.00000000000027, 0.14620276917552166]
[38.10000000000027, -0.15843878700874969]
[38.20000000000027, 0.070741099295015]
[38.300000000000274, 0.14245354438471389]
