[0.0, -1.0858519611528759]
[8.499999999999986, -0.60458726446448918]
[8.599999999999985, -1.0518177726578033]
[8.799999999999985, -0.90983139252987644]
[8.899999999999984, -1.2491097090902759]
[8.999999999999984, -0.90025927701561659]
[9.099999999999984, -0.80028384831129196]
[9.199999999999983, -0.7290247661496867]
[9.299999999999983, -1.0566038304149332]
[9.399999999999983, -0.95184234395347878]
[9.499999999999982, -0.8768607724252504]
[9.599999999999982, -0.94652450200112559]
[9.699999999999982, -0.61096867480734929]
[9.799999999999981, -0.52375606678868447]
[9.89999999999998, -0.40091391768921697]
[9.99999999999998, -0.66467887852616481]
[10.09999999999998, -0.60299191187881951]
[10.19999999999998, -0.50992967771251774]
[10.29999999999998, -0.69073630409270748]
[10.399999999999979, -0.91833993965362948]
[10.499999999999979, -0.82527770548738821]
[10.699999999999978, -0.52056536161722411]
[10.799999999999978, -0.21851193872329711]
[10.899999999999977, 0.1696905237988483]
[11.099999999999977, -0.42271706969385298]
[11.199999999999976, 0.013345970399471137]
[11.299999999999976, -0.097796926404783033]
[11.599999999999975, -0.61841365354065581]
[11.699999999999974, -0.81145131641122159]
[11.899999999999974, -0.42537599067002957]
[11.999999999999973, -0.46632337370318538]
[12.099999999999973, 0.074501152851593241]
[12.199999999999973, 0.062270116361217188]
[12.299999999999972, 0.36432353925514427]
[12.399999999999972, 0.347838229202801]
[12.499999999999972, 0.13831525627989194]
[12.599999999999971, -0.15257069851404503]
[12.69999999999997, 0.42441515331675944]
[12.79999999999997, 0.33667076110287142]
[12.99999999999997, 0.85090607789588413]
[13.09999999999997, 0.67754443024900091]
[13.199999999999969, 0.83814325721022431]
[13.299999999999969, 1.0162909626142376]
[13.399999999999968, 1.1231795858566453]
[13.499999999999968, 1.3481243004413908]
[13.599999999999968, 1.0492615827188636]
[13.799999999999967, 0.89344881351477001]
[13.999999999999966, 1.4034298567458761]
[14.099999999999966, 1.3534421423937439]
[14.199999999999966, 1.4465043765599852]
[14.299999999999965, 1.2625070450083957]
[14.399999999999965, 1.841620033620214]
[14.899999999999963, 1.4379958294362323]
[14.999999999999963, 1.5209541638929902]
[15.099999999999962, 1.2135828990467099]
[15.199999999999962, 1.6336924132829747]
[15.299999999999962, 1.116266391318562]
[15.399999999999961, 1.4986192276930705]
[15.499999999999961, 1.3545057107841905]
[15.59999999999996, 1.7368585471587594]
[15.69999999999996, 1.3422746742937539]
[15.79999999999996, 1.3034544280415514]
[15.89999999999996, 0.7599709805105358]
[15.99999999999996, 0.84612002013875409]
[16.09999999999996, 0.98810640026674146]
[16.29999999999996, 1.3507832214175672]
[16.399999999999963, 1.2752698656940553]
[16.499999999999964, 1.3582282001508135]
[16.599999999999966, 1.4725618021265279]
[16.79999999999997, 1.0035281419285778]
[18.9, 0.50577813518784787]
[19.0, 0.41005698004543001]
[19.1, 0.64244667336348193]
[19.200000000000003, 0.42441515331675944]
[19.60000000000001, 0.51162776133542431]
[19.70000000000001, 1.0168227468094606]
[19.80000000000001, 1.2300682090989927]
[19.900000000000013, 1.277928786670232]
[20.000000000000014, 1.3752452943983799]
[20.100000000000016, 1.0715965189187227]
[20.30000000000002, 1.3428064584889772]
[20.40000000000002, 1.5773232885879824]
[20.50000000000002, 1.2944140967225752]
[20.600000000000023, 1.6039124983498088]
[20.700000000000024, 1.6161435348401849]
[20.800000000000026, 1.7044197112493567]
[20.900000000000027, 1.7873780457061146]
[21.10000000000003, 1.593276814445042]
[21.20000000000003, 1.8708681643581564]
[21.300000000000033, 1.6172071032306918]
[21.400000000000034, 1.4587354130504218]
[21.500000000000036, 1.9697800246720345]
[21.600000000000037, 1.6554955652876711]
[21.70000000000004, 2.0724143743525358]
[21.80000000000004, 1.7288817842301691]
[21.90000000000004, 2.0894314686000417]
[22.000000000000043, 1.7022925744684032]
[22.100000000000044, 1.8894806111913927]
[22.200000000000045, 1.4805385650550578]
[22.300000000000047, 1.7288817842301691]
[22.40000000000005, 1.8729953011391098]
[22.50000000000005, 1.956485419791091]
[22.60000000000005, 1.5342487687738733]
[22.700000000000053, 1.7209050213016395]
[22.800000000000054, 1.7911005350727982]
[22.900000000000055, 1.7698291672633251]
[23.000000000000057, 2.1941929550614963]
[23.10000000000006, 1.8373657600583071]
[23.20000000000006, 1.8597006962582268]
[23.30000000000006, 1.6576227020686243]
[23.400000000000063, 1.3539739265889672]
[23.500000000000064, 1.5720054466356292]
[23.600000000000065, 1.7341996261825827]
